year,iso3,var,element,dist,value
2010,LTU,household_size,,D4,2.48091495
2010,LTU,household_size,,D5,2.688807237
2010,LTU,household_size,,D6,2.749432647
2010,LTU,household_size,,D7,3.017981285
2010,LTU,household_size,,D8,2.926482051
2010,LTU,household_size,,D9,2.844753327
2010,LTU,income_decile,,D1,2.979109477
2010,LTU,income_decile,,D10,23.06765575
2010,LTU,income_decile,,D2,4.110358534
2010,LTU,income_decile,,D3,5.045788583
2010,LTU,income_decile,,D4,6.391675367
2010,LTU,income_decile,,D5,7.904073349
2010,LTU,income_decile,,D6,9.293736056
2010,LTU,income_decile,,D7,11.42783156
2010,LTU,income_decile,,D8,13.48902581
2010,LTU,income_decile,,D9,16.51160736
2010,LTU,incomecat,capital,D1,
2010,LTU,incomecat,capital,D10,
2010,LTU,incomecat,capital,D2,
2010,LTU,incomecat,capital,D3,
2010,LTU,incomecat,capital,D4,
2010,LTU,incomecat,capital,D5,
2010,LTU,incomecat,capital,D6,
2010,LTU,incomecat,capital,D7,
2010,LTU,incomecat,capital,D8,
2010,LTU,incomecat,capital,D9,
2010,LTU,incomecat,labour,D1,0.692641459
2010,LTU,incomecat,labour,D10,0.435580084
2010,LTU,incomecat,labour,D2,0.241002026
2010,LTU,incomecat,labour,D3,0.219500523
2010,LTU,incomecat,labour,D4,0.166271126
2010,LTU,incomecat,labour,D5,0.163961143
2010,LTU,incomecat,labour,D6,0.071438363
2010,LTU,incomecat,labour,D7,0.154872038
2010,LTU,incomecat,labour,D8,0.119795175
2010,LTU,incomecat,labour,D9,0.614929598
2010,LTU,incomecat,other,D1,44.75549948
2010,LTU,incomecat,other,D10,1.938706591
2010,LTU,incomecat,other,D2,13.4892722
2010,LTU,incomecat,other,D3,11.45142753
2010,LTU,incomecat,other,D4,9.401636929
2010,LTU,incomecat,other,D5,8.649048289
2010,LTU,incomecat,other,D6,6.514902441
2010,LTU,incomecat,other,D7,5.503038888
2010,LTU,incomecat,other,D8,4.354795695
2010,LTU,incomecat,other,D9,2.594803919
2010,LTU,incomecat,transfers,D1,
2010,LTU,incomecat,transfers,D10,
2010,LTU,incomecat,transfers,D2,
2010,LTU,incomecat,transfers,D3,
2010,LTU,incomecat,transfers,D4,
2010,LTU,incomecat,transfers,D5,
2010,LTU,incomecat,transfers,D6,
2010,LTU,incomecat,transfers,D7,
2010,LTU,incomecat,transfers,D8,
2010,LTU,incomecat,transfers,D9,
2010,LTU,savings_rate,,D1,-127.6562864
2010,LTU,savings_rate,,D10,21.00835498
2010,LTU,savings_rate,,D2,-67.24440613
2010,LTU,savings_rate,,D3,-50.73480428
2010,LTU,savings_rate,,D4,-38.34291594
2010,LTU,savings_rate,,D5,-23.60126619
2010,LTU,savings_rate,,D6,-12.9746112
2010,LTU,savings_rate,,D7,-7.111750212
2010,LTU,savings_rate,,D8,2.224609998
2010,LTU,savings_rate,,D9,7.374283306
2010,LTU,wealth_share,,D1,
2010,LTU,wealth_share,,D10,
2010,LTU,wealth_share,,D2,
2010,LTU,wealth_share,,D3,
2010,LTU,wealth_share,,D4,
2010,LTU,wealth_share,,D5,
2010,LTU,wealth_share,,D6,
2010,LTU,wealth_share,,D7,
2010,LTU,wealth_share,,D8,
2010,LTU,wealth_share,,D9,
2010,LUX,educat,,D1,0.316455696
2010,LUX,educat,,D10,1.680672269
2010,LUX,educat,,D2,0.598802395
2010,LUX,educat,,D3,0.598802395
2010,LUX,educat,,D4,0.301204819
2010,LUX,educat,,D5,0.568181818
2010,LUX,educat,,D6,0.272479564
2010,LUX,educat,,D7,0.276243094
2010,LUX,educat,,D8,0.54200542
2010,LUX,educat,,D9,0.81300813
2010,LUX,educat,Primary Education,D1,45.25316456
2010,LUX,educat,Primary Education,D10,2.801120448
2010,LUX,educat,Primary Education,D2,30.83832335
2010,LUX,educat,Primary Education,D3,21.55688623
2010,LUX,educat,Primary Education,D4,19.27710843
2010,LUX,educat,Primary Education,D5,12.5
2010,LUX,educat,Primary Education,D6,11.44414169
2010,LUX,educat,Primary Education,D7,6.35359116
2010,LUX,educat,Primary Education,D8,7.588075881
2010,LUX,educat,Primary Education,D9,4.33604336
2010,LUX,educat,Secondary Education,D1,47.15189873
2010,LUX,educat,Secondary Education,D10,49.29971989
2010,LUX,educat,Secondary Education,D2,56.88622754
2010,LUX,educat,Secondary Education,D3,60.77844311
2010,LUX,educat,Secondary Education,D4,56.02409639
2010,LUX,educat,Secondary Education,D5,56.81818182
2010,LUX,educat,Secondary Education,D6,52.58855586
2010,LUX,educat,Secondary Education,D7,48.61878453
2010,LUX,educat,Secondary Education,D8,50.94850949
2010,LUX,educat,Secondary Education,D9,51.76151762
2010,LUX,educat,Tertiary Education,D1,7.278481013
2010,LUX,educat,Tertiary Education,D10,46.21848739
2010,LUX,educat,Tertiary Education,D2,11.67664671
2010,LUX,educat,Tertiary Education,D3,17.06586826
2010,LUX,educat,Tertiary Education,D4,24.39759036
2010,LUX,educat,Tertiary Education,D5,30.11363636
2010,LUX,educat,Tertiary Education,D6,35.69482289
2010,LUX,educat,Tertiary Education,D7,44.75138122
2010,LUX,educat,Tertiary Education,D8,40.92140921
2010,LUX,educat,Tertiary Education,D9,43.08943089
2010,LUX,emissions_per_capita,,D1,8.790094717
2010,LUX,emissions_per_capita,,D10,46.55791439
2010,LUX,emissions_per_capita,,D2,12.02116356
2010,LUX,emissions_per_capita,,D3,14.24351168
2010,LUX,emissions_per_capita,,D4,17.02834651
2010,LUX,emissions_per_capita,,D5,18.48220156
2010,LUX,emissions_per_capita,,D6,21.19764538
2010,LUX,emissions_per_capita,,D7,25.21502994
2010,LUX,emissions_per_capita,,D8,27.20403938
2010,LUX,emissions_per_capita,,D9,32.02703862
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,LUX,expenditure_decile,,D1,4.418011774
2010,LUX,expenditure_decile,,D10,19.53620861
2010,LUX,expenditure_decile,,D2,6.018358034
2010,LUX,expenditure_decile,,D3,6.832156271
2010,LUX,expenditure_decile,,D4,7.358962596
2010,LUX,expenditure_decile,,D5,8.476516106
2010,LUX,expenditure_decile,,D6,9.445424675
2010,LUX,expenditure_decile,,D7,10.79824924
2010,LUX,expenditure_decile,,D8,12.28539826
2010,LUX,expenditure_decile,,D9,14.85826131
2010,LUX,expcat_input,energy_housing,D1,7.612400002
2010,LUX,expcat_input,energy_housing,D10,2.596397542
2010,LUX,expcat_input,energy_housing,D2,6.547348602
2010,LUX,expcat_input,energy_housing,D3,5.62642408
2010,LUX,expcat_input,energy_housing,D4,5.038370445
2010,LUX,expcat_input,energy_housing,D5,4.487771039
2010,LUX,expcat_input,energy_housing,D6,4.230396342
2010,LUX,expcat_input,energy_housing,D7,3.767261748
2010,LUX,expcat_input,energy_housing,D8,3.444879778
2010,LUX,expcat_input,energy_housing,D9,2.956435092
2010,LUX,expcat_input,energy_transportation,D1,2.228499102
2010,LUX,expcat_input,energy_transportation,D10,1.832710855
2010,LUX,expcat_input,energy_transportation,D2,2.787312149
2010,LUX,expcat_input,energy_transportation,D3,3.021192742
2010,LUX,expcat_input,energy_transportation,D4,2.702514845
2010,LUX,expcat_input,energy_transportation,D5,2.547515998
2010,LUX,expcat_input,energy_transportation,D6,2.266944242
2010,LUX,expcat_input,energy_transportation,D7,2.51948742
2010,LUX,expcat_input,energy_transportation,D8,2.235425133
2010,LUX,expcat_input,energy_transportation,D9,2.052772908
2010,LUX,expcat_input,food,D1,13.93437572
2010,LUX,expcat_input,food,D10,5.670492116
2010,LUX,expcat_input,food,D2,12.95824317
2010,LUX,expcat_input,food,D3,11.76628969
2010,LUX,expcat_input,food,D4,10.06390935
2010,LUX,expcat_input,food,D5,9.88121531
2010,LUX,expcat_input,food,D6,8.953349677
2010,LUX,expcat_input,food,D7,8.78506857
2010,LUX,expcat_input,food,D8,7.831202343
2010,LUX,expcat_input,food,D9,6.944942586
2010,LUX,household_size,,D1,2.94085778
2010,LUX,household_size,,D10,1.961122081
2010,LUX,household_size,,D2,2.924124115
2010,LUX,household_size,,D3,2.666385995
2010,LUX,household_size,,D4,2.351776011
2010,LUX,household_size,,D5,2.440208688
2010,LUX,household_size,,D6,2.313159438
2010,LUX,household_size,,D7,2.351876938
2010,LUX,household_size,,D8,2.243623324
2010,LUX,household_size,,D9,2.262932969
2010,LUX,income_decile,,D1,
2010,LUX,income_decile,,D10,
2010,LUX,income_decile,,D2,
2010,LUX,income_decile,,D3,
2010,LUX,income_decile,,D4,
2010,LUX,income_decile,,D5,
2010,LUX,income_decile,,D6,
2010,LUX,income_decile,,D7,
2010,LUX,income_decile,,D8,
2010,LUX,income_decile,,D9,
2010,LUX,incomecat,capital,D1,
2010,LUX,incomecat,capital,D10,
2010,LUX,incomecat,capital,D2,
2010,LUX,incomecat,capital,D3,
2010,LUX,incomecat,capital,D4,
2010,LUX,incomecat,capital,D5,
2010,LUX,incomecat,capital,D6,
2010,LUX,incomecat,capital,D7,
2010,LUX,incomecat,capital,D8,
2010,LUX,incomecat,capital,D9,
2010,LUX,incomecat,labour,D1,
2010,LUX,incomecat,labour,D10,
2010,LUX,incomecat,labour,D2,
2010,LUX,incomecat,labour,D3,
2010,LUX,incomecat,labour,D4,
2010,LUX,incomecat,labour,D5,
2010,LUX,incomecat,labour,D6,
2010,LUX,incomecat,labour,D7,
2010,LUX,incomecat,labour,D8,
2010,LUX,incomecat,labour,D9,
2010,LUX,incomecat,other,D1,
2010,LUX,incomecat,other,D10,
2010,LUX,incomecat,other,D2,
2010,LUX,incomecat,other,D3,
2010,LUX,incomecat,other,D4,
2010,LUX,incomecat,other,D5,
2010,LUX,incomecat,other,D6,
2010,LUX,incomecat,other,D7,
2010,LUX,incomecat,other,D8,
2010,LUX,incomecat,other,D9,
2010,LUX,incomecat,transfers,D1,
2010,LUX,incomecat,transfers,D10,
2010,LUX,incomecat,transfers,D2,
2010,LUX,incomecat,transfers,D3,
2010,LUX,incomecat,transfers,D4,
2010,LUX,incomecat,transfers,D5,
2010,LUX,incomecat,transfers,D6,
2010,LUX,incomecat,transfers,D7,
2010,LUX,incomecat,transfers,D8,
2010,LUX,incomecat,transfers,D9,
2010,LUX,savings_rate,,D1,
2010,LUX,savings_rate,,D10,
2010,LUX,savings_rate,,D2,
2010,LUX,savings_rate,,D3,
2010,LUX,savings_rate,,D4,
2010,LUX,savings_rate,,D5,
2010,LUX,savings_rate,,D6,
2010,LUX,savings_rate,,D7,
2010,LUX,savings_rate,,D8,
2010,LUX,savings_rate,,D9,
2010,LUX,wealth_share,,D1,
2010,LUX,wealth_share,,D10,
2010,LUX,wealth_share,,D2,
2010,LUX,wealth_share,,D3,
2010,LUX,wealth_share,,D4,
2010,LUX,wealth_share,,D5,
2010,LUX,wealth_share,,D6,
2010,LUX,wealth_share,,D7,
2010,LUX,wealth_share,,D8,
2010,LUX,wealth_share,,D9,
2010,LVA,educat,No education,D1,0.484261501
2010,LVA,educat,No education,D2,1.028277635
2010,LVA,educat,No education,D3,1.45631068
2010,LVA,educat,No education,D4,0.257069409
2010,LVA,educat,No education,D5,0.236966825
2010,LVA,educat,No education,D6,0.516795866
2010,LVA,educat,No education,D8,0.283286119
2010,LVA,educat,No education,D9,0.285714286
2010,LVA,educat,Primary Education,D1,2.421307506
2010,LVA,educat,Primary Education,D2,3.856041131
2010,LVA,educat,Primary Education,D3,5.582524272
2010,LVA,educat,Primary Education,D4,4.884318766
2010,LVA,educat,Primary Education,D5,3.317535545
2010,LVA,educat,Primary Education,D6,3.875968992
2010,LVA,educat,Primary Education,D7,1.078167116
2010,LVA,educat,Primary Education,D8,0.566572238
2010,LVA,educat,Primary Education,D9,0.571428571
2010,LVA,educat,Secondary Education,D1,86.44067797
2010,LVA,educat,Secondary Education,D10,30.0330033
2010,LVA,educat,Secondary Education,D2,81.49100257
2010,LVA,educat,Secondary Education,D3,84.22330097
2010,LVA,educat,Secondary Education,D4,79.69151671
2010,LVA,educat,Secondary Education,D5,76.54028436
2010,LVA,educat,Secondary Education,D6,77.77777778
2010,LVA,educat,Secondary Education,D7,72.23719677
2010,LVA,educat,Secondary Education,D8,64.87252125
2010,LVA,educat,Secondary Education,D9,51.71428571
2010,LVA,educat,Tertiary Education,D1,10.65375303
2010,LVA,educat,Tertiary Education,D10,69.9669967
2010,LVA,educat,Tertiary Education,D2,13.62467866
2010,LVA,educat,Tertiary Education,D3,8.737864078
2010,LVA,educat,Tertiary Education,D4,15.16709512
2010,LVA,educat,Tertiary Education,D5,19.90521327
2010,LVA,educat,Tertiary Education,D6,17.82945736
2010,LVA,educat,Tertiary Education,D7,26.68463612
2010,LVA,educat,Tertiary Education,D8,34.2776204
2010,LVA,educat,Tertiary Education,D9,47.42857143
2010,LVA,emissions_per_capita,,D1,2.330529769
2010,LVA,emissions_per_capita,,D10,9.02682951
2010,LVA,emissions_per_capita,,D2,2.723318095
2010,LVA,emissions_per_capita,,D3,3.082680853
2010,LVA,emissions_per_capita,,D4,3.288429871
2010,LVA,emissions_per_capita,,D5,3.490809265
2010,LVA,emissions_per_capita,,D6,3.467410847
2010,LVA,emissions_per_capita,,D7,4.244890783
2010,LVA,emissions_per_capita,,D8,4.787492134
2010,LVA,emissions_per_capita,,D9,5.45447018
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,LVA,expenditure_decile,,D1,6.133236449
2010,LVA,expenditure_decile,,D10,19.87541611
2010,LVA,expenditure_decile,,D2,7.524863641
2010,LVA,expenditure_decile,,D3,6.684094766
2010,LVA,expenditure_decile,,D4,7.099760879
2010,LVA,expenditure_decile,,D5,7.883319502
2010,LVA,expenditure_decile,,D6,9.052456239
2010,LVA,expenditure_decile,,D7,10.67989897
2010,LVA,expenditure_decile,,D8,11.25303661
2010,LVA,expenditure_decile,,D9,13.86830064
2010,LVA,expcat_input,energy_housing,D1,14.16603248
2010,LVA,expcat_input,energy_housing,D10,8.1550131
2010,LVA,expcat_input,energy_housing,D2,13.47511257
2010,LVA,expcat_input,energy_housing,D3,14.03296373
2010,LVA,expcat_input,energy_housing,D4,14.13937201
2010,LVA,expcat_input,energy_housing,D5,12.81562678
2010,LVA,expcat_input,energy_housing,D6,11.96802354
2010,LVA,expcat_input,energy_housing,D7,11.67573315
2010,LVA,expcat_input,energy_housing,D8,10.75646782
2010,LVA,expcat_input,energy_housing,D9,9.051567278
2010,LVA,expcat_input,energy_transportation,D1,2.075844577
2010,LVA,expcat_input,energy_transportation,D10,6.141252711
2010,LVA,expcat_input,energy_transportation,D2,3.189570386
2010,LVA,expcat_input,energy_transportation,D3,2.566131926
2010,LVA,expcat_input,energy_transportation,D4,2.737720544
2010,LVA,expcat_input,energy_transportation,D5,3.137930508
2010,LVA,expcat_input,energy_transportation,D6,3.897157838
2010,LVA,expcat_input,energy_transportation,D7,4.236540838
2010,LVA,expcat_input,energy_transportation,D8,4.937503753
2010,LVA,expcat_input,energy_transportation,D9,5.122661935
2010,LVA,expcat_input,food,D1,34.80067157
2010,LVA,expcat_input,food,D10,20.43716727
2010,LVA,expcat_input,food,D2,34.46188414
2010,LVA,expcat_input,food,D3,32.81731913
2010,LVA,expcat_input,food,D4,30.23628016
2010,LVA,expcat_input,food,D5,30.7588676
2010,LVA,expcat_input,food,D6,30.72220451
2010,LVA,expcat_input,food,D7,28.2719853
2010,LVA,expcat_input,food,D8,28.17683174
2010,LVA,expcat_input,food,D9,25.86861092
2010,LVA,household_size,,D1,2.708896679
2010,LVA,household_size,,D10,2.557188481
2010,LVA,household_size,,D2,2.76491702
2010,LVA,household_size,,D3,2.221091742
2010,LVA,household_size,,D4,2.084066048
2010,LVA,household_size,,D5,2.196999336
2010,LVA,household_size,,D6,2.440238875
2010,LVA,household_size,,D7,2.519003321
2010,LVA,household_size,,D8,2.658319178
2010,LVA,household_size,,D9,2.601904933
2010,LVA,income_decile,,D1,2.563869989
2010,LVA,income_decile,,D10,27.98290008
2010,LVA,income_decile,,D2,4.943073519
2010,LVA,income_decile,,D3,5.43378185
2010,LVA,income_decile,,D4,6.003183647
2010,LVA,income_decile,,D5,7.027422139
2010,LVA,income_decile,,D6,8.577280995
2010,LVA,income_decile,,D7,10.06951582
2010,LVA,income_decile,,D8,12.23559414
2010,LVA,income_decile,,D9,15.22176307
2010,LVA,incomecat,capital,D1,
2010,LVA,incomecat,capital,D10,
2010,LVA,incomecat,capital,D2,
2010,LVA,incomecat,capital,D3,
2010,LVA,incomecat,capital,D4,
2010,LVA,incomecat,capital,D5,
2010,LVA,incomecat,capital,D6,
2010,LVA,incomecat,capital,D7,
2010,LVA,incomecat,capital,D8,
2010,LVA,incomecat,capital,D9,
2010,LVA,incomecat,labour,D1,0.492610354
2010,LVA,incomecat,labour,D10,0.851172074
2010,LVA,incomecat,labour,D2,0.154931873
2010,LVA,incomecat,labour,D3,0.228228798
2010,LVA,incomecat,labour,D4,0.342857791
2010,LVA,incomecat,labour,D5,0.362858246
2010,LVA,incomecat,labour,D6,0.315926413
2010,LVA,incomecat,labour,D7,0.202397284
2010,LVA,incomecat,labour,D8,0.38389044
2010,LVA,incomecat,labour,D9,0.415303192
2010,LVA,incomecat,other,D1,42.86814018
2010,LVA,incomecat,other,D10,1.265005854
2010,LVA,incomecat,other,D2,13.04521795
2010,LVA,incomecat,other,D3,7.623138937
2010,LVA,incomecat,other,D4,7.345617557
2010,LVA,incomecat,other,D5,5.5505965
2010,LVA,incomecat,other,D6,6.009798697
2010,LVA,incomecat,other,D7,4.197802865
2010,LVA,incomecat,other,D8,3.992486901
2010,LVA,incomecat,other,D9,2.707650141
2010,LVA,incomecat,transfers,D1,
2010,LVA,incomecat,transfers,D10,
2010,LVA,incomecat,transfers,D2,
2010,LVA,incomecat,transfers,D3,
2010,LVA,incomecat,transfers,D4,
2010,LVA,incomecat,transfers,D5,
2010,LVA,incomecat,transfers,D6,
2010,LVA,incomecat,transfers,D7,
2010,LVA,incomecat,transfers,D8,
2010,LVA,incomecat,transfers,D9,
2010,LVA,savings_rate,,D1,-201.7416562
2010,LVA,savings_rate,,D10,13.20422632
2010,LVA,savings_rate,,D2,-77.58050813
2010,LVA,savings_rate,,D3,-42.9065269
2010,LVA,savings_rate,,D4,-36.14821637
2010,LVA,savings_rate,,D5,-28.1457401
2010,LVA,savings_rate,,D6,-21.17240477
2010,LVA,savings_rate,,D7,-20.90245213
2010,LVA,savings_rate,,D8,-6.163190579
2010,LVA,savings_rate,,D9,-5.525957935
2010,LVA,wealth_share,,D1,
2010,LVA,wealth_share,,D10,
2010,LVA,wealth_share,,D2,
2010,LVA,wealth_share,,D3,
2010,LVA,wealth_share,,D4,
2010,LVA,wealth_share,,D5,
2010,LVA,wealth_share,,D6,
2010,LVA,wealth_share,,D7,
2010,LVA,wealth_share,,D8,
2010,LVA,wealth_share,,D9,
2010,MLT,educat,,D1,100
2010,MLT,educat,,D10,100
2010,MLT,educat,,D2,100
2010,MLT,educat,,D3,100
2010,MLT,educat,,D4,100
2010,MLT,educat,,D5,100
2010,MLT,educat,,D6,100
2010,MLT,educat,,D7,100
2010,MLT,educat,,D8,100
2010,MLT,educat,,D9,100
2010,MLT,emissions_per_capita,,D1,7.453222195
2010,MLT,emissions_per_capita,,D10,19.49190386
2010,MLT,emissions_per_capita,,D2,7.870138237
2010,MLT,emissions_per_capita,,D3,9.000158816
2010,MLT,emissions_per_capita,,D4,8.897659219
2010,MLT,emissions_per_capita,,D5,8.288399913
2010,MLT,emissions_per_capita,,D6,10.84981196
2010,MLT,emissions_per_capita,,D7,11.75129384
2010,MLT,emissions_per_capita,,D8,13.28278605
2010,MLT,emissions_per_capita,,D9,14.47498263
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,MLT,expenditure_decile,,D1,6.370310379
2010,MLT,expenditure_decile,,D10,15.48465659
2010,MLT,expenditure_decile,,D2,6.219492763
2010,MLT,expenditure_decile,,D3,7.691677337
2010,MLT,expenditure_decile,,D4,8.980296641
2010,MLT,expenditure_decile,,D5,9.228402641
2010,MLT,expenditure_decile,,D6,10.23557363
2010,MLT,expenditure_decile,,D7,10.89646069
2010,MLT,expenditure_decile,,D8,12.03556235
2010,MLT,expenditure_decile,,D9,12.86378823
2010,MLT,expcat_input,energy_housing,D1,4.198784025
2010,MLT,expcat_input,energy_housing,D10,3.092575454
2010,MLT,expcat_input,energy_housing,D2,3.811266773
2010,MLT,expcat_input,energy_housing,D3,3.672462345
2010,MLT,expcat_input,energy_housing,D4,3.430924852
2010,MLT,expcat_input,energy_housing,D5,3.236860644
2010,MLT,expcat_input,energy_housing,D6,3.37898625
2010,MLT,expcat_input,energy_housing,D7,3.186973916
2010,MLT,expcat_input,energy_housing,D8,3.162059316
2010,MLT,expcat_input,energy_housing,D9,2.901801545
2010,MLT,expcat_input,energy_transportation,D1,4.940702872
2010,MLT,expcat_input,energy_transportation,D10,5.042408794
2010,MLT,expcat_input,energy_transportation,D2,4.619536327
2010,MLT,expcat_input,energy_transportation,D3,4.245857559
2010,MLT,expcat_input,energy_transportation,D4,4.909977521
2010,MLT,expcat_input,energy_transportation,D5,6.073104163
2010,MLT,expcat_input,energy_transportation,D6,5.597085333
2010,MLT,expcat_input,energy_transportation,D7,6.074075629
2010,MLT,expcat_input,energy_transportation,D8,5.662335967
2010,MLT,expcat_input,energy_transportation,D9,6.271697789
2010,MLT,expcat_input,food,D1,34.83308446
2010,MLT,expcat_input,food,D10,18.51586379
2010,MLT,expcat_input,food,D2,36.16089428
2010,MLT,expcat_input,food,D3,33.53622258
2010,MLT,expcat_input,food,D4,31.71546525
2010,MLT,expcat_input,food,D5,28.99699383
2010,MLT,expcat_input,food,D6,25.86920051
2010,MLT,expcat_input,food,D7,25.22930368
2010,MLT,expcat_input,food,D8,23.53907997
2010,MLT,expcat_input,food,D9,21.84955897
2010,MLT,household_size,,D1,2.593287656
2010,MLT,household_size,,D10,2.701757432
2010,MLT,household_size,,D2,2.345136315
2010,MLT,household_size,,D3,2.457254765
2010,MLT,household_size,,D4,2.618675108
2010,MLT,household_size,,D5,2.901571896
2010,MLT,household_size,,D6,2.931413975
2010,MLT,household_size,,D7,3.001163669
2010,MLT,household_size,,D8,2.983787232
2010,MLT,household_size,,D9,2.868489351
2010,MLT,income_decile,,D1,3.482106245
2010,MLT,income_decile,,D10,21.3815451
2010,MLT,income_decile,,D2,4.569199593
2010,MLT,income_decile,,D3,5.603441201
2010,MLT,income_decile,,D4,7.105349458
2010,MLT,income_decile,,D5,8.486822204
2010,MLT,income_decile,,D6,9.772124209
2010,MLT,income_decile,,D7,11.42234638
2010,MLT,income_decile,,D8,12.97634106
2010,MLT,income_decile,,D9,15.21811858
2010,MLT,incomecat,capital,D1,
2010,MLT,incomecat,capital,D10,
2010,MLT,incomecat,capital,D2,
2010,MLT,incomecat,capital,D3,
2010,MLT,incomecat,capital,D4,
2010,MLT,incomecat,capital,D5,
2010,MLT,incomecat,capital,D6,
2010,MLT,incomecat,capital,D7,
2010,MLT,incomecat,capital,D8,
2010,MLT,incomecat,capital,D9,
2010,MLT,incomecat,labour,D1,0
2010,MLT,incomecat,labour,D10,0.376183558
2010,MLT,incomecat,labour,D2,0.056118189
2010,MLT,incomecat,labour,D3,0.00696364
2010,MLT,incomecat,labour,D4,0.026784854
2010,MLT,incomecat,labour,D5,0.091629236
2010,MLT,incomecat,labour,D6,0.089416638
2010,MLT,incomecat,labour,D7,0.087811065
2010,MLT,incomecat,labour,D8,0.148319504
2010,MLT,incomecat,labour,D9,0.105074446
2010,MLT,incomecat,other,D1,
2010,MLT,incomecat,other,D10,
2010,MLT,incomecat,other,D2,
2010,MLT,incomecat,other,D3,
2010,MLT,incomecat,other,D4,
2010,MLT,incomecat,other,D5,
2010,MLT,incomecat,other,D6,
2010,MLT,incomecat,other,D7,
2010,MLT,incomecat,other,D8,
2010,MLT,incomecat,other,D9,
2010,MLT,incomecat,transfers,D1,
2010,MLT,incomecat,transfers,D10,
2010,MLT,incomecat,transfers,D2,
2010,MLT,incomecat,transfers,D3,
2010,MLT,incomecat,transfers,D4,
2010,MLT,incomecat,transfers,D5,
2010,MLT,incomecat,transfers,D6,
2010,MLT,incomecat,transfers,D7,
2010,MLT,incomecat,transfers,D8,
2010,MLT,incomecat,transfers,D9,
2010,MLT,savings_rate,,D1,-96.56646965
2010,MLT,savings_rate,,D10,27.82323103
2010,MLT,savings_rate,,D2,-33.61394251
2010,MLT,savings_rate,,D3,-26.50154925
2010,MLT,savings_rate,,D4,-19.10305811
2010,MLT,savings_rate,,D5,-1.822073981
2010,MLT,savings_rate,,D6,-1.782649913
2010,MLT,savings_rate,,D7,6.819514444
2010,MLT,savings_rate,,D8,7.774686191
2010,MLT,savings_rate,,D9,16.91603301
2010,MLT,wealth_share,,D1,
2010,MLT,wealth_share,,D10,
2010,MLT,wealth_share,,D2,
2010,MLT,wealth_share,,D3,
2010,MLT,wealth_share,,D4,
2010,MLT,wealth_share,,D5,
2010,MLT,wealth_share,,D6,
2010,MLT,wealth_share,,D7,
2010,MLT,wealth_share,,D8,
2010,MLT,wealth_share,,D9,
2010,POL,educat,No education,D1,1.242879337
2010,POL,educat,No education,D2,1.752966559
2010,POL,educat,No education,D3,1.161220632
2010,POL,educat,No education,D4,0.798898072
2010,POL,educat,No education,D5,0.571428571
2010,POL,educat,No education,D6,0.37593985
2010,POL,educat,No education,D7,0.18883194
2010,POL,educat,Primary Education,D1,34.82651476
2010,POL,educat,Primary Education,D10,1.518438178
2010,POL,educat,Primary Education,D2,31.41855448
2010,POL,educat,Primary Education,D3,27.38320281
2010,POL,educat,Primary Education,D4,20.8815427
2010,POL,educat,Primary Education,D5,16.10884354
2010,POL,educat,Primary Education,D6,12.19119227
2010,POL,educat,Primary Education,D7,8.254653359
2010,POL,educat,Primary Education,D8,5.469807744
2010,POL,educat,Primary Education,D9,3.428414701
2010,POL,educat,Secondary Education,D1,61.03055412
2010,POL,educat,Secondary Education,D10,37.44577007
2010,POL,educat,Secondary Education,D2,63.56526429
2010,POL,educat,Secondary Education,D3,65.91952471
2010,POL,educat,Secondary Education,D4,70.71625344
2010,POL,educat,Secondary Education,D5,72.32653061
2010,POL,educat,Secondary Education,D6,73.30827068
2010,POL,educat,Secondary Education,D7,71.43242514
2010,POL,educat,Secondary Education,D8,66.12510154
2010,POL,educat,Secondary Education,D9,55.07405376
2010,POL,educat,Tertiary Education,D1,2.900051787
2010,POL,educat,Tertiary Education,D10,61.03579176
2010,POL,educat,Tertiary Education,D2,3.263214671
2010,POL,educat,Tertiary Education,D3,5.53605185
2010,POL,educat,Tertiary Education,D4,7.603305785
2010,POL,educat,Tertiary Education,D5,10.99319728
2010,POL,educat,Tertiary Education,D6,14.12459721
2010,POL,educat,Tertiary Education,D7,20.12408956
2010,POL,educat,Tertiary Education,D8,28.40509071
2010,POL,educat,Tertiary Education,D9,41.49753154
2010,POL,emissions_per_capita,,D1,3.546425795
2010,POL,emissions_per_capita,,D10,11.98746558
2010,POL,emissions_per_capita,,D2,4.345165858
2010,POL,emissions_per_capita,,D3,4.86001577
2010,POL,emissions_per_capita,,D4,5.384744385
2010,POL,emissions_per_capita,,D5,5.578617619
2010,POL,emissions_per_capita,,D6,5.935864362
2010,POL,emissions_per_capita,,D7,6.400238484
2010,POL,emissions_per_capita,,D8,7.167193315
2010,POL,emissions_per_capita,,D9,8.259971446
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
2010,"",,,,
